sample_id,X,Y,lon,lat,year,win_start,win_end,cell,mb_code,mb_class,mb_year_used,mb_delta,n_obs,DI,inside
U000884,197369.015854704,6010001.077597119,-72.35752563454248,-36.00752035803528,2022,2020,2022,20_601,66,Shrubland,2022,0,179,0.21292619141946792,True
U000897,203535.56496348104,6016802.190806389,-72.28667157857058,-35.94819775967198,2020,2018,2020,20_602,66,Shrubland,2020,0,148,0.23655836694845953,True
U000898,199060.7894643278,6022481.674632732,-72.33405632362508,-35.89571007614236,2020,2018,2020,20_602,66,Shrubland,2020,0,148,0.27417441864185,True
U000899,202563.23062243592,6021105.421813447,-72.29582544977428,-35.909168456534566,2020,2018,2020,20_602,66,Shrubland,2020,0,144,0.21211835191754336,True
U000900,202185.3975346289,6020046.014887884,-72.30040238537615,-35.91858932280912,2020,2018,2020,20_602,66,Shrubland,2020,0,151,0.23343446627991224,True
U000901,204795.61525858796,6022017.821204664,-72.27078691971708,-35.90163176351493,2020,2018,2020,20_602,66,Shrubland,2020,0,154,0.1711585240454454,True
U000902,204617.6685815621,6020068.154783135,-72.273479234777,-35.919127658024806,2020,2018,2020,20_602,66,Shrubland,2020,0,151,0.21707828594492085,True
U000903,200233.38443000175,6018065.863484094,-72.32274860037343,-35.93581604971114,2020,2018,2020,20_602,66,Shrubland,2020,0,154,0.2239269614480264,True
U000904,198284.91097469663,6019554.333753888,-72.34374865784076,-35.92181933410325,2020,2018,2020,20_602,60,Secondary Forest,2020,0,156,0.18597542379232057,True
U000905,200620.43861526035,6015985.717698885,-72.31924859079554,-35.95465778226024,2020,2018,2020,20_602,60,Secondary Forest,2020,0,148,0.2838562024908512,True
U000906,200117.13257632888,6023624.157891214,-72.32194090585546,-35.885750874652125,2020,2018,2020,20_602,60,Secondary Forest,2020,0,151,0.19009114441105687,True
U000907,204630.56899480795,6016061.550839253,-72.27482539230695,-35.95519611747593,2020,2018,2020,20_602,59,Primary Forest,2020,0,141,0.209545338152799,True
U000908,203655.97667441115,6021172.1647327095,-72.28371003200468,-35.908899288926726,2020,2018,2020,20_602,11,Wetland,2020,0,150,0.3215254017875478,True
U000885,195655.5566948344,6016084.402400341,-72.3741718180178,-35.95223527378964,2022,2020,2022,20_602,66,Shrubland,2022,0,178,0.2420214079423959,True
U000886,201440.12853579797,6022652.334894318,-72.30767163603791,-35.894902573318824,2022,2020,2022,20_602,66,Shrubland,2022,0,169,0.2035043817437193,True
U000887,203974.1695286249,6021840.738488454,-72.27994079092079,-35.90297760155415,2022,2020,2022,20_602,66,Shrubland,2022,0,176,0.271961589887189,True
U000888,201823.915556166,6020661.763946078,-72.30417162646002,-35.91293680304439,2022,2020,2022,20_602,66,Shrubland,2022,0,169,0.1382849045879002,True
U000889,204545.76385602533,6020035.838658102,-72.27428692929497,-35.919396825632646,2022,2020,2022,20_602,66,Shrubland,2022,0,177,0.1771545080728132,True
U000890,199624.58191402623,6019510.437811023,-72.32894092501124,-35.92262683692678,2022,2020,2022,20_602,66,Shrubland,2022,0,174,0.23420521102249722,True
U000891,196476.86770996096,6020479.06625958,-72.36340255777814,-35.91293680304439,2022,2020,2022,20_602,66,Shrubland,2022,0,169,0.20688404824098977,True
U000892,197413.4612675291,6018716.96784253,-72.35371022356244,-35.92908685951504,2022,2020,2022,20_602,66,Shrubland,2022,0,186,0.3041784835747057,True
U000893,198419.4667925788,6019887.902579116,-72.34213326880482,-35.91885849041696,2022,2020,2022,20_602,60,Secondary Forest,2022,0,177,0.2604416211809425,True
U000894,200341.89474680452,6017022.895132148,-72.32194090585546,-35.945236915985696,2022,2020,2022,20_602,60,Secondary Forest,2022,0,171,0.21237217390429092,True
U000895,198657.87080017556,6018610.143859446,-72.33997941675689,-35.93043269755426,2022,2020,2022,20_602,60,Secondary Forest,2022,0,185,0.15255013813747528,True
U000896,204967.77027741447,6021963.782869164,-72.26890229917514,-35.90217009873062,2022,2020,2022,20_602,66,Shrubland,2022,0,174,0.214573523355307,True
U000909,196961.4814209806,6027146.329274818,-72.35550561663163,-35.85307763415895,2010,2008,2010,20_603,66,Shrubland,2010,0,106,0.23199393558191855,True
U000910,204164.2352915206,6025357.061309613,-72.27653241380276,-35.871383508061975,2010,2008,2010,20_603,66,Shrubland,2010,0,98,0.20329130027235834,True
U000911,203550.37075481677,6027669.207890773,-72.28246214234281,-35.850385593879096,2010,2008,2010,20_603,66,Shrubland,2010,0,111,0.16626322871953195,True
U000912,202707.7090337513,6032426.025924057,-72.2900090695756,-35.807312949401386,2010,2008,2010,20_603,66,Shrubland,2010,0,100,0.20886532476249275,True
U000913,204457.53282846545,6031886.571693739,-72.27087221837814,-35.8126970299611,2010,2008,2010,20_603,66,Shrubland,2010,0,99,0.17088512900340713,True
U000914,198598.06607556003,6027052.835842817,-72.33744689789603,-35.85442365429888,2010,2008,2010,20_603,66,Shrubland,2010,0,109,0.24725415094649567,True
U000915,201883.2789446963,6027224.252513615,-72.30105992730932,-35.85388524624291,2010,2008,2010,20_603,66,Shrubland,2010,0,96,0.18054452656901857,True
U000916,197002.52358289965,6025951.363607196,-72.35550561663163,-35.86384579527838,2010,2008,2010,20_603,60,Secondary Forest,2010,0,97,0.1908508161725599,True
U000917,197102.495224852,6033701.268662186,-72.35146261989979,-35.79412195203009,2010,2008,2010,20_603,60,Secondary Forest,2010,0,101,0.16583335882424408,True
U000918,196258.1703886037,6029873.824059633,-72.36224394451807,-35.828310863584264,2010,2008,2010,20_603,60,Secondary Forest,2010,0,109,0.17892167510212462,True
U000919,197238.01445444635,6031881.463747935,-72.3506540205534,-35.81054339773721,2010,2008,2010,20_603,59,Primary Forest,2010,0,97,0.25638738057385013,True
U000920,195690.13956328767,6033622.871512258,-72.3670955405963,-35.79439115605807,2010,2008,2010,20_603,59,Primary Forest,2010,0,107,0.2751859806061985,True
U000921,203822.9576206741,6026811.055179499,-72.27976681118824,-35.85819251069068,2013,2011,2013,20_603,66,Shrubland,2013,0,83,0.24269940966129025,True
U000922,202969.4208941342,6031896.496866511,-72.28731373842103,-35.81215862190513,2013,2011,2013,20_603,66,Shrubland,2013,0,86,0.19946163551560842,True
U000923,198615.41406753703,6026544.97848092,-72.33744689789603,-35.85900012277463,2013,2011,2013,20_603,66,Shrubland,2013,0,91,0.26514764496688753,True
U000924,202618.80846628093,6027099.533343248,-72.29297393384562,-35.85523126638284,2013,2011,2013,20_603,66,Shrubland,2013,0,83,0.21859874093470752,True
U000925,202077.88770676247,6030849.6367478855,-72.2975559968084,-35.82131155885664,2013,2011,2013,20_603,66,Shrubland,2013,0,87,0.2982221849574187,True
U000926,202757.4764885365,6025878.000036235,-72.29189580138379,-35.86626863153025,2013,2011,2013,20_603,66,Shrubland,2013,0,88,0.19469938105156231,True
U000927,204696.15005676812,6026212.28080653,-72.27033315214723,-35.86384579527838,2013,2011,2013,20_603,66,Shrubland,2013,0,78,0.20025286174020962,True
U000928,199465.2737071279,6030940.599281228,-72.32639604016228,-35.81969633468873,2013,2011,2013,20_603,60,Secondary Forest,2013,0,81,0.18772093304105195,True
U000929,197480.99793092613,6030484.063389083,-72.34849775562975,-35.82319598705254,2013,2011,2013,20_603,60,Secondary Forest,2013,0,90,0.1961306662114921,True
U000930,196436.06743541785,6031794.136919843,-72.3595486133635,-35.81108180579319,2013,2011,2013,20_603,60,Secondary Forest,2013,0,92,0.15693949103653146,True
U000931,195623.22797237773,6027070.360254436,-72.37032993798178,-35.85334683818694,2013,2011,2013,20_603,59,Primary Forest,2013,0,90,0.3097719769531192,True
U000932,196987.61755221628,6027805.23200741,-72.35496655040072,-35.84715514554326,2013,2011,2013,20_603,59,Primary Forest,2013,0,90,0.22717112518508156,True
U000933,201465.70768335933,6036581.497768503,-72.30218398188929,-35.769531762577145,2014,2012,2014,20_604,66,Shrubland,2014,0,104,0.21606438795809121,True
U000934,195370.45131750096,6040172.814430827,-72.36813828014536,-35.73533823571776,2014,2012,2014,20_604,59,Primary Forest,2014,0,94,0.20904700424854994,True
U000935,201375.4288607193,6040706.207501828,-72.30164557945453,-35.73237659165908,2019,2017,2019,20_604,66,Shrubland,2019,0,146,0.21715888025011396,True
U000936,195514.03254074627,6044515.137102712,-72.3649078655369,-35.696298382216895,2019,2017,2019,20_604,59,Primary Forest,2019,0,150,0.3944763827355173,False
U000937,194797.9132487831,6052666.746537223,-72.36972210135961,-35.622705927084766,2010,2008,2010,20_605,66,Shrubland,2010,0,104,0.15078827428833977,True
U000938,194749.75551339876,6054071.179264821,-72.36972210135961,-35.61004992541918,2010,2008,2010,20_605,59,Primary Forest,2010,0,100,0.1958744289273513,True
U000939,204186.68863870596,6048945.426748967,-72.26757917080631,-35.659058272294416,2019,2017,2019,20_605,66,Shrubland,2019,0,151,0.34405071057095143,True
U000940,197289.61684819197,6052003.953012453,-72.34250195363961,-35.62943784286433,2019,2017,2019,20_605,11,Wetland,2019,0,146,0.30208498108731036,True
U000941,201495.12278940744,6056132.5673273085,-72.2946084791433,-35.59355282743186,2010,2008,2010,20_606,66,Shrubland,2010,0,103,0.3746591139630987,False
U000942,202211.3053235163,6060285.210659568,-72.28518729599953,-35.5563876589623,2010,2008,2010,20_606,59,Primary Forest,2010,0,104,0.27569462996147975,True
U000943,196131.6946648456,6056549.649271134,-72.35355816795723,-35.58816657113192,2019,2017,2019,20_606,66,Shrubland,2019,0,129,0.42167636305699424,False
U000944,204243.5104220628,6059425.378622128,-72.26311480977697,-35.5647363562272,2019,2017,2019,20_606,59,Primary Forest,2019,0,136,0.17743968736170984,True
U000947,204231.2426075084,6071937.74547812,-72.25869121378773,-35.45209587266239,2013,2011,2013,20_607,66,Shrubland,2013,0,94,0.3925313496011695,False
U000948,201719.8475610852,6070119.013248483,-72.2869871856137,-35.46771811006818,2013,2011,2013,20_607,59,Primary Forest,2013,0,92,0.2547066491131469,True
U000945,204273.4768854484,6071400.570592274,-72.25842172834177,-35.4569441532366,2014,2012,2014,20_607,66,Shrubland,2014,0,92,0.2258448001394755,True
U000946,201434.46559411928,6072802.431105894,-72.28914306918139,-35.44347670719712,2014,2012,2014,20_607,59,Primary Forest,2014,0,88,0.25445087634311186,True
U000949,201396.4359733963,6078522.048645671,-72.2874669569419,-35.391977720444885,2006,2004,2006,20_608,66,Shrubland,2006,0,111,0.16183291266001965,True
U000950,195867.02870618348,6080910.102159281,-72.34736192484677,-35.368810614836605,2006,2004,2006,20_608,11,Wetland,2006,0,124,0.3625740145047072,False
U000951,203142.34755535595,6076934.110044727,-72.26885095340391,-35.40679389263623,2024,2022,2024,20_608,66,Shrubland,2024,0,169,0.5904057608171807,False
U000952,196841.17768476743,6081870.749849504,-72.33630024158505,-35.36045968141966,2024,2022,2024,20_608,59,Primary Forest,2024,0,165,0.22393104848307618,True
U000953,203686.34830049257,6091260.914790295,-72.25768250183228,-35.277981698170144,2021,2019,2021,20_609,66,Shrubland,2021,0,137,0.216454479967548,True
U000954,201622.21492204675,6089846.047372885,-72.28085693902037,-35.290105638661096,2021,2019,2021,20_609,11,Wetland,2021,0,133,0.19178803222583618,True
U000955,196310.3223834767,6087244.213321254,-72.34014038298989,-35.3119287315448,2022,2020,2022,20_609,66,Shrubland,2022,0,143,0.15357839781232296,True
U000956,201043.3038642585,6085846.341066433,-72.28867157481635,-35.32593861833435,2022,2020,2022,20_609,59,Primary Forest,2022,0,154,0.2660086431066491,True
U000957,198897.74077398336,6100144.624917584,-72.30699980849674,-35.19658188348568,2020,2018,2020,20_610,11,Wetland,2020,0,123,0.23489636539235595,True
U000958,202856.13836608976,6104705.418966526,-72.26194562845444,-35.15670228097022,2022,2020,2022,20_610,11,Wetland,2022,0,134,0.26346305157034666,True
U000960,204414.2161939926,6105416.948130291,-72.24461144767632,-35.15075571287067,2014,2012,2014,20_611,11,Wetland,2014,0,88,0.40393522160092143,False
U000959,204679.46679861075,6105575.273993878,-72.2416473804038,-35.149408250014865,2022,2020,2022,20_611,11,Wetland,2022,0,134,0.4121540246989385,False
U000961,212683.18839135824,5796876.145334822,-72.26897173337379,-37.93030674203443,2014,2012,2014,21_580,66,Shrubland,2014,0,47,0.44836395457943184,False
U000962,208556.0216339489,5797449.169411316,-72.3156252784214,-37.92383752408591,2014,2012,2014,21_580,59,Primary Forest,2014,0,48,0.47370684355932996,False
U000963,204987.7561391088,5804241.666068219,-72.35337959233274,-37.86157130133137,2021,2019,2021,21_580,66,Shrubland,2021,0,79,0.24086401089810805,True
U000964,208159.5807444743,5797914.3594041085,-72.31994005715411,-37.91952471212023,2021,2019,2021,21_580,59,Primary Forest,2021,0,73,0.31291453638515737,True
U000967,208610.9802517026,5813263.314571166,-72.30862848618462,-37.78155890937922,2014,2012,2014,21_581,66,Shrubland,2014,0,50,0.25901972870718104,True
U000968,211091.6155062482,5813650.393979616,-72.28035016354747,-37.778863029736655,2014,2012,2014,21_581,59,Primary Forest,2014,0,48,0.17754065635267433,True
U000965,209207.8890139091,5812505.471185854,-72.30216486958184,-37.78856819644989,2020,2018,2020,21_581,66,Shrubland,2020,0,70,0.2864483617239296,True
U000966,214334.78345223813,5813973.338282869,-72.24345368543995,-37.77697591398686,2020,2018,2020,21_581,59,Primary Forest,2020,0,68,0.23790416884920637,True
U000969,205997.49230183623,5818706.412803055,-72.33605526297535,-37.73174554935149,2010,2008,2010,21_582,59,Primary Forest,2010,0,56,0.20778618033374008,True
U000970,208327.769973136,5822115.225523472,-72.30828842617645,-37.70181716379175,2022,2020,2022,21_582,59,Primary Forest,2022,0,93,0.3213061461386107,True
U000971,210722.6684300564,5830341.767185998,-72.27790469323344,-37.62854839855275,2021,2019,2021,21_583,59,Primary Forest,2021,0,84,0.29582447486739905,True
U000972,211728.31150440703,5826750.911812526,-72.26794329477768,-37.6611775176033,2022,2020,2022,21_583,59,Primary Forest,2022,0,90,0.3188688657082339,True
U000973,213810.53774797684,5836253.043299266,-72.24065576009075,-37.576319019787285,2022,2020,2022,21_584,59,Primary Forest,2022,0,90,0.22584422760341444,True
U000974,209474.74329574464,5838230.138110879,-72.28889521010895,-37.55717038354343,2023,2021,2023,21_584,59,Primary Forest,2023,0,96,0.1906073695031597,True
U000975,207762.54669128184,5851017.648137508,-72.30317033911211,-37.44155902820236,2021,2019,2021,21_585,59,Primary Forest,2021,0,98,0.2921445154991366,True
U000976,210105.3622306991,5850320.197385246,-72.27700322208145,-37.44857216365361,2023,2021,2023,21_585,59,Primary Forest,2023,0,99,0.2257888559353579,True
U000978,205771.37220389905,5862596.992443802,-72.32103745288477,-37.336729861587344,2010,2008,2010,21_586,59,Primary Forest,2010,0,58,0.23610621639804374,True
U000977,206160.1056479397,5863779.837370859,-72.31618801470844,-37.32620872348173,2026,2024,2026,21_586,59,Primary Forest,2024,-2,63,0.3675052349725724,False
U000980,207417.4302419872,5871516.056351532,-72.29897523946595,-37.25698721829061,2017,2015,2017,21_587,59,Primary Forest,2017,0,90,0.3379379614873668,True
U000979,207006.375478042,5872311.218207795,-72.30329022770083,-37.249702362288026,2021,2019,2021,21_587,59,Primary Forest,2021,0,110,0.2288718241254675,True
U000982,209905.2309200674,5878844.101406602,-72.26811628780547,-37.19181733572212,2006,2004,2006,21_588,59,Primary Forest,2006,0,60,0.2688017870265703,True
U000981,205647.97296392207,5876657.00534313,-72.31686650419358,-37.21016687108138,2013,2011,2013,21_588,59,Primary Forest,2013,0,75,0.306632490664263,True
U000984,209980.710396348,5886987.294761626,-72.26411188540051,-37.11855598489523,2020,2018,2020,21_589,59,Primary Forest,2020,0,107,0.23099291158332516,True
U000983,210120.36489203805,5887112.053222297,-72.26249419349321,-37.11747645428606,2021,2019,2021,21_589,59,Primary Forest,2021,0,111,0.2079227629073715,True
U000985,207957.6795314701,5902771.980830189,-72.28072064276596,-36.97587265415477,2019,2017,2019,21_590,59,Primary Forest,2019,0,125,0.26161065779398224,True
U000986,207617.8778160939,5902879.855926711,-72.28449040952023,-36.97479632034958,2022,2020,2022,21_590,59,Primary Forest,2022,0,160,0.26941148906106577,True
U000988,207648.15894470405,5912911.405099826,-72.2802758700651,-36.88452470286095,2012,2010,2012,21_591,59,Primary Forest,2012,0,60,0.2585011311781791,True
U000987,206685.89525575456,5912908.151298944,-72.29105785936848,-36.88425558314216,2022,2020,2022,21_591,59,Primary Forest,2022,0,151,0.25072993228498786,True
U000990,209915.50456596084,5922750.204808326,-72.25111848915739,-36.79667371632286,2013,2011,2013,21_592,59,Primary Forest,2013,0,72,0.3043710405415191,True
U000989,211921.08734061045,5921771.534239952,-72.22904361867747,-36.80609417300431,2021,2019,2021,21_592,59,Primary Forest,2021,0,137,0.2808859352089358,True
U000992,209722.55729482003,5931697.160960268,-72.24987554694927,-36.71608979511021,2010,2008,2010,21_593,59,Primary Forest,2010,0,88,0.1734312481652235,True
U000991,209776.79769214249,5931519.547291284,-72.24933656697056,-36.71770494717538,2022,2020,2022,21_593,59,Primary Forest,2022,0,160,0.31369808866994436,True
U000993,205154.8763875796,5940674.100540797,-72.29748455790643,-36.63389133323968,2003,2001,2003,21_594,59,Primary Forest,2003,0,88,0.3960160067245633,False
U000994,215022.2590786277,5939601.835669966,-72.18768528022231,-36.6465450509421,2014,2012,2014,21_594,59,Primary Forest,2014,0,90,0.2437409776167855,True
