site_id,X,Y,lon,lat,year,win_start,win_end,cell,n_obs_center,n_obs_mean5x5,max_doy_gap,mean_doy_gap,frac_valid_px,n_obs_per_year,n_years_with_obs,patch_y,patch_x,sensors,error
LT1522,285283.0000000025,5793237.000000007,-71.4448564774368,-37.9831249967378,2013,2011.0,2013.0,57_1159,62.0,81.0,19.0,4.5,0.3662275449101796,"{""2011"": 28, ""2012"": 20, ""2013"": 33}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1544,283644.0000000044,5803147.000000006,-71.4605244387291,-37.8934995876378,2017,2015.0,2017.0,57_1161,79.0,99.0,56.0,3.7142857142857135,0.306,"{""2015"": 34, ""2016"": 39, ""2017"": 26}",3.0,5.0,5.0,"landsat7,landsat8",
LT1627,283392.9999999993,5854252.000000003,-71.4482058918676,-37.4332334109803,2013,2011.0,2013.0,57_1171,68.0,83.0,20.0,4.390243902439025,0.4120245398773006,"{""2011"": 29, ""2012"": 22, ""2013"": 32}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1629,285207.99999999604,5857337.000000004,-71.4268114921328,-37.4058738915167,2013,2011.0,2013.0,57_1171,70.0,87.0,16.0,4.186046511627907,0.4375460122699386,"{""2011"": 26, ""2012"": 24, ""2013"": 37}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1628,286299.0000000037,5855375.000000001,-71.4150625363843,-37.4237955227626,2019,2017.0,2019.0,57_1171,108.0,126.0,24.0,2.912,0.4053125,"{""2017"": 36, ""2018"": 50, ""2019"": 40}",3.0,5.0,5.0,"landsat7,landsat8",
LT1636,282864.9999999987,5862179.000000002,-71.4518405938711,-37.3617227593055,2013,2011.0,2013.0,57_1172,81.0,92.0,16.0,3.956043956043956,0.4863803680981595,"{""2011"": 29, ""2012"": 28, ""2013"": 35}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1649,283299.99999999884,5871211.999999997,-71.4442951902155,-37.2804758914311,2013,2011.0,2013.0,57_1174,63.0,80.0,16.0,4.594936708860759,0.4109090909090909,"{""2011"": 27, ""2012"": 23, ""2013"": 30}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1653,284030.9999999992,5875263.0,-71.4348811364487,-37.2441630617894,2013,2011.0,2013.0,57_1175,76.0,89.0,16.0,4.125,0.4920261437908497,"{""2011"": 29, ""2012"": 28, ""2013"": 32}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1662,282943.9999999982,5892222.0,-71.4422034588882,-37.0911786211755,2013,2011.0,2013.0,57_1178,53.0,57.0,19.0,6.482142857142857,0.6323809523809524,"{""2011"": 19, ""2012"": 16, ""2013"": 22}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1661,284019.0000000005,5891291.999999998,-71.4303856981203,-37.0998027572625,2014,2012.0,2014.0,57_1178,57.0,70.0,30.0,5.202898550724638,0.5566355140186916,"{""2012"": 18, ""2013"": 23, ""2014"": 29}",3.0,5.0,5.0,"landsat7,landsat8",
LT1666,285892.9999999999,5893410.000000001,-71.408710923505,-37.0811576416687,2013,2011.0,2013.0,57_1179,52.0,68.0,30.0,5.417910447761194,0.3988235294117647,"{""2011"": 21, ""2012"": 22, ""2013"": 25}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1673,286761.999999995,5895465.000000001,-71.3983592148982,-37.0628475897236,2013,2011.0,2013.0,57_1179,68.0,78.0,19.0,4.714285714285714,0.5011764705882353,"{""2011"": 24, ""2012"": 25, ""2013"": 29}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1676,285700.9999999952,5896402.000000004,-71.4100159646975,-37.0541668281316,2013,2011.0,2013.0,57_1179,50.0,65.0,19.0,5.671875,0.3667647058823529,"{""2011"": 23, ""2012"": 18, ""2013"": 24}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1672,285762.0000000023,5895349.999999994,-71.4096302912447,-37.0636554377499,2017,2015.0,2017.0,57_1179,73.0,93.0,24.0,3.9565217391304346,0.4692024539877301,"{""2015"": 32, ""2016"": 34, ""2017"": 27}",3.0,5.0,5.0,"landsat7,landsat8",
LT1691,284769.00000000274,5911374.000000005,-71.4162178053792,-36.9191096743026,2017,2015.0,2017.0,57_1182,65.0,73.0,40.0,5.0,0.4904615384615384,"{""2015"": 25, ""2016"": 28, ""2017"": 20}",3.0,5.0,5.0,"landsat7,landsat8",
LT1715,283997.00000000035,5944975.999999996,-71.415360832021,-36.6162893104167,2015,2013.0,2015.0,57_1189,81.0,86.0,13.0,4.235294117647059,0.6662295081967213,"{""2013"": 24, ""2014"": 32, ""2015"": 30}",3.0,5.0,5.0,"landsat7,landsat8",
LT1743,283399.9999999967,5981368.000000004,-71.4118554434306,-36.2883631356546,2012,2010.0,2012.0,57_1196,46.0,53.0,29.0,6.980769230769231,0.6694444444444444,"{""2010"": 21, ""2011"": 19, ""2012"": 13}",3.0,5.0,5.0,"landsat5,landsat7",
LT1751,283939.99999999884,5988407.999999995,-71.4039025719986,-36.2250707778088,2013,2011.0,2013.0,57_1198,57.0,58.0,19.0,6.368421052631579,0.6853658536585366,"{""2011"": 20, ""2012"": 15, ""2013"": 23}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1768,284768.0000000027,6007477.999999996,-71.3894799949135,-36.0534756565846,2014,2012.0,2014.0,57_1201,62.0,66.0,27.0,5.584615384615384,0.615049504950495,"{""2012"": 14, ""2013"": 24, ""2014"": 28}",3.0,5.0,5.0,"landsat7,landsat8",
LT1769,285764.9999999959,6007542.999999996,-71.3784023915472,-36.0531101860863,2012,2010.0,2012.0,57_1202,49.0,55.0,29.0,6.722222222222222,0.6905555555555556,"{""2010"": 22, ""2011"": 19, ""2012"": 14}",3.0,5.0,5.0,"landsat5,landsat7",
LT1777,283338.99999999814,6014398.999999998,-71.403436938775,-35.9908144479919,2012,2010.0,2012.0,57_1203,50.0,53.0,29.0,6.980769230769231,0.7066666666666667,"{""2010"": 21, ""2011"": 18, ""2012"": 14}",3.0,5.0,5.0,"landsat5,landsat7",
LT1782,283963.9999999958,6020446.0,-71.3948629403029,-35.9364811591196,2012,2010.0,2012.0,57_1204,53.0,54.0,29.0,6.849056603773585,0.7311111111111112,"{""2010"": 20, ""2011"": 18, ""2012"": 16}",3.0,5.0,5.0,"landsat5,landsat7",
LT1788,284675.00000000204,6025529.000000004,-71.3856114224976,-35.8908492612626,2013,2011.0,2013.0,57_1205,52.0,54.0,19.0,6.849056603773585,0.6360975609756098,"{""2011"": 17, ""2012"": 13, ""2013"": 24}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1796,286214.9999999999,6032596.0,-71.3666685311824,-35.8275242508208,2014,2012.0,2014.0,57_1207,60.0,61.0,19.0,6.05,0.5904950495049505,"{""2012"": 9, ""2013"": 24, ""2014"": 28}",3.0,5.0,5.0,"landsat7,landsat8",
LT1868,285992.0000000028,6133509.000000002,-71.3426980946145,-34.9183260786371,2016,2014.0,2016.0,57_1227,73.0,77.0,19.0,4.776315789473684,0.5912903225806452,"{""2014"": 27, ""2015"": 24, ""2016"": 26}",3.0,5.0,5.0,"landsat7,landsat8",
LT1920,285351.0000000033,6230771.000000003,-71.3252527345273,-34.0417933127701,2013,2011.0,2013.0,57_1246,40.0,53.0,40.0,6.769230769230769,0.4951724137931034,"{""2011"": 16, ""2012"": 17, ""2013"": 20}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1918,283454.99999999534,6228620.000000006,-71.3463109060607,-34.0607864517233,2014,2012.0,2014.0,57_1246,56.0,59.0,19.0,6.258620689655173,0.5657142857142857,"{""2012"": 16, ""2013"": 20, ""2014"": 23}",3.0,5.0,5.0,"landsat7,landsat8",
LT1929,285196.0000000015,6243657.999999995,-71.3237663758343,-33.9256304297966,2013,2011.0,2013.0,57_1249,44.0,51.0,26.0,7.1,0.5077272727272727,"{""2011"": 16, ""2012"": 16, ""2013"": 19}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1932,283372.0000000051,6247598.000000002,-71.3425121818302,-33.8897513017895,2013,2011.0,2013.0,57_1250,50.0,55.0,18.0,6.722222222222222,0.5351111111111111,"{""2011"": 20, ""2012"": 14, ""2013"": 21}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1953,286845.99999999674,6307980.999999995,-71.2905227901211,-33.3462757778421,2014,2012.0,2014.0,57_1262,93.0,105.0,13.0,3.5,0.5410285714285714,"{""2012"": 23, ""2013"": 36, ""2014"": 46}",3.0,5.0,5.0,"landsat7,landsat8",
LT1968,284047.99999999616,6321744.999999996,-71.3172861344465,-33.2216688676574,2012,2010.0,2012.0,57_1264,78.0,90.0,20.0,4.078651685393258,0.5795555555555556,"{""2010"": 36, ""2011"": 31, ""2012"": 23}",3.0,5.0,5.0,"landsat5,landsat7",
LT1966,283106.0000000011,6320637.0,-71.3276517144157,-33.2314661727387,2014,2012.0,2014.0,57_1264,99.0,107.0,17.0,3.4339622641509435,0.5481564245810056,"{""2012"": 22, ""2013"": 36, ""2014"": 49}",3.0,5.0,5.0,"landsat7,landsat8",
LT1967,283029.9999999961,6321684.999999996,-71.328216358429,-33.2220057299882,2014,2012.0,2014.0,57_1264,93.0,108.0,11.0,3.4018691588785046,0.5267039106145252,"{""2012"": 24, ""2013"": 37, ""2014"": 47}",3.0,5.0,5.0,"landsat7,landsat8",
LT1970,282899.9999999988,6324664.999999995,-71.3288985781664,-33.1951220787291,2013,2011.0,2013.0,57_1265,83.0,96.0,13.0,3.831578947368421,0.5524832214765101,"{""2011"": 31, ""2012"": 23, ""2013"": 42}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1975,284538.9999999945,6330772.000000006,-71.3098842801229,-33.1404087218857,2014,2012.0,2014.0,57_1266,92.0,103.0,22.0,3.5686274509803924,0.5191061452513966,"{""2012"": 22, ""2013"": 35, ""2014"": 46}",3.0,5.0,5.0,"landsat7,landsat8",
LT1977,285476.99999999924,6331761.000000002,-71.2996027672071,-33.131680995178,2014,2012.0,2014.0,57_1266,98.0,112.0,11.0,3.2612612612612613,0.5508379888268157,"{""2012"": 25, ""2013"": 38, ""2014"": 49}",3.0,5.0,5.0,"landsat7,landsat8",
LT1978,286465.9999999983,6331851.000000003,-71.2889873717693,-33.131065023138,2014,2012.0,2014.0,57_1266,103.0,116.0,13.0,3.165217391304348,0.5805586592178771,"{""2012"": 26, ""2013"": 39, ""2014"": 51}",3.0,5.0,5.0,"landsat7,landsat8",
LT1979,287463.9999999976,6331944.999999994,-71.2782747289509,-33.1304138508808,2014,2012.0,2014.0,57_1266,99.0,111.0,9.0,3.309090909090909,0.5515083798882682,"{""2012"": 23, ""2013"": 39, ""2014"": 49}",3.0,5.0,5.0,"landsat7,landsat8",
LT1996,284903.00000000105,6376832.000000002,-71.2952322833948,-32.7253339263935,2014,2012.0,2014.0,57_1275,98.0,115.0,16.0,3.192982456140351,0.5398918918918919,"{""2012"": 27, ""2013"": 37, ""2014"": 51}",3.0,5.0,5.0,"landsat7,landsat8",
LT0065,285802.5769989423,4229377.63615726,-72.1236043324682,-52.0447600491488,2016,2014.0,2016.0,57_846,57.0,63.0,100.0,5.806451612903226,0.2932631578947368,"{""2014"": 19, ""2015"": 21, ""2016"": 23}",3.0,5.0,5.0,"landsat7,landsat8",
LT0076,283655.0105713731,4243257.153191966,-72.1461207092711,-51.9193245468244,2018,2016.0,2018.0,57_849,61.0,70.0,105.0,5.217391304347826,0.3324867724867725,"{""2016"": 28, ""2017"": 20, ""2018"": 22}",3.0,5.0,5.0,"landsat7,landsat8",
LT0075,286741.4949501674,4242519.794142909,-72.1017648258764,-51.9271348074048,2019,2017.0,2019.0,57_849,43.0,50.0,102.0,7.36734693877551,0.2327659574468085,"{""2017"": 17, ""2018"": 16, ""2019"": 17}",3.0,5.0,5.0,"landsat7,landsat8",
LT0269,283943.9999999974,4897293.999999995,-71.7924995956894,-46.0438030064757,2013,2011.0,2013.0,57_979,22.0,28.0,77.0,12.925925925925926,0.3451428571428571,"{""2011"": 8, ""2012"": 7, ""2013"": 13}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0290,283372.99999999977,4918340.000000007,-71.7903534633651,-45.8544252933309,2015,2013.0,2015.0,57_984,58.0,60.0,37.0,6.0,0.5441509433962264,"{""2013"": 21, ""2014"": 18, ""2015"": 21}",3.0,5.0,5.0,"landsat7,landsat8",
LT0370,283198.9999999984,4974447.000000003,-71.7676587108705,-45.3499482487733,2015,2013.0,2015.0,57_995,61.0,71.0,28.0,5.114285714285714,0.2794366197183098,"{""2013"": 19, ""2014"": 25, ""2015"": 27}",3.0,5.0,5.0,"landsat7,landsat8",
LT0448,291846.99999999674,5048264.000000005,-71.6268302364299,-44.6887838047974,2013,2011.0,2013.0,58_1010,34.0,41.0,51.0,9.025,0.2267567567567567,"{""2011"": 14, ""2012"": 12, ""2013"": 15}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0474,289854.9999999989,5061149.999999999,-71.6466666042513,-44.5723208889491,2012,2010.0,2012.0,58_1012,28.0,36.0,60.0,10.4,0.22624,"{""2010"": 9, ""2011"": 15, ""2012"": 12}",3.0,5.0,5.0,"landsat5,landsat7",
LT1252,291149.99999999546,5658355.000000003,-71.418535549576,-39.1989819708934,2014,2012.0,2014.0,58_1132,84.0,94.0,15.0,3.838709677419355,0.4601092896174863,"{""2012"": 18, ""2013"": 41, ""2014"": 35}",3.0,5.0,5.0,"landsat7,landsat8",
LT1273,289615.9999999979,5666243.000000006,-71.433834839333,-39.1275967045639,2014,2012.0,2014.0,58_1133,78.0,86.0,16.0,4.223529411764706,0.4269565217391304,"{""2012"": 16, ""2013"": 36, ""2014"": 34}",3.0,5.0,5.0,"landsat7,landsat8",
LT1299,288875.9999999984,5692317.000000002,-71.434323326283,-38.8926692346599,2013,2011.0,2013.0,58_1138,59.0,74.0,22.0,4.972602739726027,0.3866666666666666,"{""2011"": 18, ""2012"": 22, ""2013"": 34}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1297,290946.9999999985,5691409.000000001,-71.4107403915781,-38.9013396997688,2016,2014.0,2016.0,58_1138,82.0,102.0,27.0,3.5643564356435644,0.33056,"{""2014"": 33, ""2015"": 33, ""2016"": 36}",3.0,5.0,5.0,"landsat7,landsat8",
LT1300,291855.9999999999,5692512.000000007,-71.399932178441,-38.8916246437811,2017,2015.0,2017.0,58_1139,77.0,86.0,115.0,4.282352941176471,0.29265625,"{""2015"": 31, ""2016"": 35, ""2017"": 20}",3.0,5.0,5.0,"landsat7,landsat8",
LT1305,290473.99999999814,5698423.000000001,-71.4140522645995,-38.8380761890291,2017,2015.0,2017.0,58_1140,73.0,80.0,114.0,4.594936708860759,0.28765625,"{""2015"": 29, ""2016"": 29, ""2017"": 22}",3.0,5.0,5.0,"landsat7,landsat8",
LT1329,289808.999999998,5708401.0,-71.4186679931742,-38.7480795277979,2016,2014.0,2016.0,58_1142,104.0,116.0,51.0,3.165217391304348,0.41328,"{""2014"": 38, ""2015"": 42, ""2016"": 36}",3.0,5.0,5.0,"landsat7,landsat8",
LT1340,292392.0000000017,5715585.000000001,-71.3868161217287,-38.6840062134379,2015,2013.0,2015.0,58_1143,85.0,99.0,31.0,3.7142857142857135,0.3622707423580786,"{""2013"": 27, ""2014"": 34, ""2015"": 38}",3.0,5.0,5.0,"landsat7,landsat8",
LT1347,290021.00000000244,5720433.0,-71.412586740498,-38.6397961159093,2013,2011.0,2013.0,58_1144,61.0,77.0,46.0,4.776315789473684,0.3952631578947368,"{""2011"": 20, ""2012"": 24, ""2013"": 33}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1378,291362.9999999987,5730456.000000007,-71.394178973917,-38.549865029454,2015,2013.0,2015.0,58_1146,90.0,110.0,25.0,3.311926605504587,0.3935087719298246,"{""2013"": 31, ""2014"": 34, ""2015"": 45}",3.0,5.0,5.0,"landsat7,landsat8",
LT1384,288248.0000000012,5732286.000000004,-71.4293404010672,-38.5326515402607,2017,2015.0,2017.0,58_1146,101.0,111.0,46.0,3.3,0.4015625,"{""2015"": 43, ""2016"": 40, ""2017"": 28}",3.0,5.0,5.0,"landsat7,landsat8",
LT1403,289969.9999999992,5736449.999999996,-71.4083507493775,-38.4955664915988,2013,2011.0,2013.0,58_1147,55.0,72.0,41.0,5.112676056338028,0.3818421052631578,"{""2011"": 21, ""2012"": 22, ""2013"": 29}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1406,290775.9999999963,5739510.000000001,-71.398202409067,-38.4682031425451,2013,2011.0,2013.0,58_1148,63.0,75.0,27.0,4.905405405405405,0.3941025641025641,"{""2011"": 22, ""2012"": 16, ""2013"": 37}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1405,288847.00000000454,5738353.000000001,-71.4206436280272,-38.4781662896872,2014,2012.0,2014.0,58_1148,78.0,90.0,19.0,4.033707865168539,0.4154347826086956,"{""2012"": 23, ""2013"": 31, ""2014"": 36}",3.0,5.0,5.0,"landsat7,landsat8",
LT1413,290515.9999999982,5743499.000000007,-71.399989502662,-38.4322240460109,2013,2011.0,2013.0,58_1149,57.0,73.0,55.0,5.041666666666667,0.3702564102564102,"{""2011"": 23, ""2012"": 17, ""2013"": 33}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1464,288084.9999999958,5767477.0,-71.4206225448896,-38.2157449915503,2016,2014.0,2016.0,58_1153,91.0,111.0,16.0,3.2818181818181817,0.3577272727272727,"{""2014"": 31, ""2015"": 39, ""2016"": 41}",3.0,5.0,5.0,"landsat7,landsat8",
LT1508,287735.0000000027,5787379.999999996,-71.4186932762469,-38.0364432233411,2013,2011.0,2013.0,58_1157,72.0,83.0,23.0,4.426829268292683,0.4244311377245509,"{""2011"": 28, ""2012"": 22, ""2013"": 33}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1510,287571.9999999993,5788345.000000004,-71.4202629785065,-38.0277153860864,2016,2014.0,2016.0,58_1158,115.0,132.0,23.0,2.7709923664122136,0.447148288973384,"{""2014"": 42, ""2015"": 45, ""2016"": 45}",3.0,5.0,5.0,"landsat7,landsat8",
LT1513,288554.00000000244,5789460.000000005,-71.4087549574657,-38.0179046628466,2016,2014.0,2016.0,58_1158,90.0,111.0,62.0,3.2818181818181817,0.3458555133079848,"{""2014"": 31, ""2015"": 37, ""2016"": 43}",3.0,5.0,5.0,"landsat7,landsat8",
LT1523,290272.0000000015,5793541.999999994,-71.3880065807814,-37.9815452447079,2013,2011.0,2013.0,58_1159,58.0,78.0,19.0,4.714285714285714,0.3498795180722892,"{""2011"": 20, ""2012"": 21, ""2013"": 37}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1528,290086.0,5796553.999999998,-71.3892430727332,-37.9543789055463,2016,2014.0,2016.0,58_1159,91.0,110.0,62.0,3.311926605504587,0.3481992337164751,"{""2014"": 30, ""2015"": 39, ""2016"": 41}",3.0,5.0,5.0,"landsat7,landsat8",
LT1538,291813.00000000023,5800669.999999994,-71.3684115669522,-37.9177106474573,2013,2011.0,2013.0,58_1160,57.0,62.0,144.0,5.950819672131147,0.3434146341463415,"{""2011"": 21, ""2012"": 20, ""2013"": 21}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1542,291726.9999999955,5802602.999999996,-71.3688306791555,-37.9002836830682,2013,2011.0,2013.0,58_1161,74.0,85.0,16.0,4.321428571428571,0.4341463414634146,"{""2011"": 30, ""2012"": 24, ""2013"": 31}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1547,290556.0000000019,5804587.000000001,-71.3815627686791,-37.8821485228301,2013,2011.0,2013.0,58_1161,55.0,64.0,135.0,5.761904761904762,0.3270731707317073,"{""2011"": 19, ""2012"": 17, ""2013"": 28}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1551,288500.9999999993,5805464.000000002,-71.4046541798919,-37.8737761081962,2013,2011.0,2013.0,58_1161,32.0,41.0,163.0,9.0,0.1890243902439024,"{""2011"": 13, ""2012"": 11, ""2013"": 17}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1550,287508.00000000314,5805389.0,-71.415957030482,-37.8742204106422,2019,2017.0,2019.0,58_1161,64.0,81.0,122.0,4.55,0.2609375,"{""2017"": 21, ""2018"": 31, ""2019"": 29}",3.0,5.0,5.0,"landsat7,landsat8",
LT1640,287728.0000000024,5864479.999999997,-71.3963139127574,-37.342125246504,2017,2015.0,2017.0,58_1173,88.0,103.0,72.0,3.5686274509803924,0.3371428571428571,"{""2015"": 34, ""2016"": 43, ""2017"": 26}",3.0,5.0,5.0,"landsat7,landsat8",
LT1669,288822.99999999674,5894596.999999999,-71.3754406022017,-37.0711315930003,2013,2011.0,2013.0,58_1179,84.0,97.0,16.0,3.78125,0.5123926380368098,"{""2011"": 34, ""2012"": 28, ""2013"": 35}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1670,289863.99999999773,5894661.999999996,-71.3637217528445,-37.0707800405486,2013,2011.0,2013.0,58_1179,75.0,103.0,17.0,3.5588235294117645,0.4795092024539877,"{""2011"": 35, ""2012"": 28, ""2013"": 40}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1674,290756.9999999999,5895710.999999994,-71.3533924789605,-37.0615317127571,2013,2011.0,2013.0,58_1179,72.0,94.0,16.0,3.903225806451613,0.452760736196319,"{""2011"": 30, ""2012"": 25, ""2013"": 39}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1750,289059.0000000035,5986722.000000006,-71.3474459190389,-36.2413887021227,2012,2010.0,2012.0,58_1197,54.0,56.0,29.0,6.6,0.745,"{""2010"": 22, ""2011"": 20, ""2012"": 14}",3.0,5.0,5.0,"landsat5,landsat7",
LT1752,289929.0000000012,5988772.000000004,-71.337221508543,-36.2231116955585,2013,2011.0,2013.0,58_1198,51.0,56.0,19.0,6.545454545454546,0.6053658536585366,"{""2011"": 18, ""2012"": 13, ""2013"": 25}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1754,287811.99999999884,5990647.999999999,-71.3602491553868,-36.2057505208686,2013,2011.0,2013.0,58_1198,54.0,56.0,19.0,6.6,0.6458536585365854,"{""2011"": 17, ""2012"": 14, ""2013"": 25}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1756,291432.00000000163,5996877.000000004,-71.3183578293186,-36.1504251732289,2012,2010.0,2012.0,58_1199,45.0,52.0,29.0,7.0588235294117645,0.6294444444444445,"{""2010"": 21, ""2011"": 18, ""2012"": 13}",3.0,5.0,5.0,"landsat5,landsat7",
LT1765,291847.9999999985,6003927.0,-71.3118736014289,-36.0870053637658,2015,2013.0,2015.0,58_1201,68.0,77.0,16.0,4.776315789473684,0.5698360655737705,"{""2013"": 23, ""2014"": 28, ""2015"": 26}",3.0,5.0,5.0,"landsat7,landsat8",
LT1770,289696.9999999966,6008794.000000002,-71.3344499315126,-36.0426986224894,2012,2010.0,2012.0,58_1202,45.0,50.0,29.0,7.346938775510204,0.6266666666666667,"{""2010"": 21, ""2011"": 16, ""2012"": 13}",3.0,5.0,5.0,"landsat5,landsat7",
LT1789,290652.99999999866,6025863.000000005,-71.3193420583815,-35.8891373830458,2013,2011.0,2013.0,58_1205,49.0,53.0,19.0,6.923076923076923,0.5848780487804878,"{""2011"": 17, ""2012"": 11, ""2013"": 25}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1921,292299.9999999989,6231107.0,-71.2499473049833,-34.0401657564441,2014,2012.0,2014.0,58_1246,57.0,63.0,21.0,5.854838709677419,0.5816326530612245,"{""2012"": 13, ""2013"": 23, ""2014"": 27}",3.0,5.0,5.0,"landsat7,landsat8",
LT1925,290994.9999999998,6236081.999999997,-71.2628837218731,-33.9950724133967,2013,2011.0,2013.0,58_1247,45.0,54.0,24.0,6.849056603773585,0.5163218390804598,"{""2011"": 17, ""2012"": 15, ""2013"": 22}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1948,287940.00000000093,6288950.000000004,-71.2832642700196,-33.518010431005,2015,2013.0,2015.0,58_1258,76.0,88.0,22.0,4.172413793103448,0.4767901234567901,"{""2013"": 24, ""2014"": 30, ""2015"": 34}",3.0,5.0,5.0,"landsat7,landsat8",
LT1964,288207.0000000028,6318983.000000006,-71.2733329522448,-33.2473856037677,2011,2009.0,2011.0,58_1264,89.0,100.0,38.0,3.646464646464647,0.5927027027027028,"{""2009"": 37, ""2010"": 34, ""2011"": 29}",3.0,5.0,5.0,"landsat5,landsat7",
LT1969,287980.99999999546,6322966.000000005,-71.2748270920133,-33.211442822797,2013,2011.0,2013.0,58_1265,84.0,99.0,13.0,3.7142857142857135,0.5589261744966443,"{""2011"": 29, ""2012"": 25, ""2013"": 45}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1976,288515.9999999994,6331006.999999996,-71.2672229718008,-33.1390738003698,2013,2011.0,2013.0,58_1266,85.0,96.0,18.0,3.831578947368421,0.5642953020134228,"{""2011"": 35, ""2012"": 23, ""2013"": 38}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1980,291455.9999999999,6332123.000000002,-71.235470438672,-33.129584506848,2013,2011.0,2013.0,58_1266,83.0,92.0,15.0,4.0,0.5481879194630872,"{""2011"": 29, ""2012"": 22, ""2013"": 41}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1990,291308.9999999975,6352179.0,-71.2324786720976,-32.9487827108551,2014,2012.0,2014.0,58_1270,92.0,106.0,13.0,3.466666666666667,0.5233519553072625,"{""2012"": 21, ""2013"": 36, ""2014"": 49}",3.0,5.0,5.0,"landsat7,landsat8",
